Date,Market Price,Difficulty,Block Size,Miner Revenue Value,Hash Rate,Transaction Amount,Transactions per Block,Unique Addresses,Number of Transactions,Transaction Fees
2017-10-04,4293.3066,1123863285130.0,0.875862234973,10134350.2293,10223761.0883,37.1309028208,1541.70491803,591541.0,282132.0,152.53441884
2017-10-05,4225.175,1123863285130.0,0.837474365672,7436308.0,7486251.28872,32.878150536,1737.50746269,496067.0,232826.0,136.73283395
2017-10-06,4338.852,1123863285130.0,1.018034224,7204663.746,6983443.36634,27.3572101674,2185.944,552622.0,273243.0,160.34424031
2017-10-07,4345.60333333,1123863285130.0,0.920435792453,8954115.66833,8882939.96199,32.7264941289,1784.27044025,609682.0,283699.0,149.02120217
2017-10-08,4376.19166667,1123863285130.0,0.83650806962,8787392.86667,8827072.41506,39.4270133655,1463.4556962,505784.0,231226.0,108.21556432
2017-10-09,4602.28088333,1123863285130.0,0.764419901099,10645075.6832,10167893.5414,46.0796937288,1309.80769231,496285.0,238385.0,111.79647505
2017-10-10,4777.96781667,1123863285130.0,0.921536217391,9983563.75292,8994675.05585,34.7847981065,1844.38509317,585027.0,296946.0,149.34098656
2017-10-11,4782.28,1123863285130.0,0.9642725875,10009312.04,8938807.50892,34.1946598396,1894.38125,613363.0,303101.0,167.2582099
2017-10-12,4819.48576667,1123863285130.0,1.01609507194,8773873.83822,7765589.02337,31.0743511493,2104.02158273,604454.0,292459.0,148.17289183
2017-10-13,5325.13068333,1123863285130.0,0.977542986928,10754101.415,8547734.68041,37.9074255902,1916.10457516,588009.0,293164.0,174.4145147
2017-10-14,5563.80656667,1123863285130.0,1.02549508088,10610179.1226,7597986.38258,35.5848902756,2278.08088235,660223.0,309819.0,281.53458216
2017-10-15,5739.43873333,1123863285130.0,1.02322143972,11022592.0874,7877324.11724,38.96442653,2079.0070922,594481.0,293140.0,227.59563891
2017-10-16,5647.31166667,1182954806240.0,0.893767861538,14217107.1208,11601113.0653,51.8009869733,1453.70769231,578160.0,283473.0,162.7073282
2017-10-17,5711.20586667,1196792694100.0,0.917763637931,13050105.4053,10351762.4275,42.9788898872,1808.76436782,643456.0,314725.0,193.41946089
2017-10-18,5603.71294,1196792694100.0,0.98657322561,12204886.7833,9756833.55236,37.8532245284,2039.25609756,670954.0,334438.0,209.13726138
2017-10-19,5546.1761,1196792694100.0,1.01752149007,11106217.6403,8983426.01467,34.9973671027,2182.64238411,646477.0,329579.0,192.2026716
2017-10-20,5727.6335,1196792694100.0,0.994041320225,13368296.589,10589733.9776,38.771649651,2005.53370787,692404.0,356985.0,191.51239568
2017-10-21,5979.45984,1196792694100.0,0.993012631285,13875336.5587,10649226.8651,45.9255307159,1745.30167598,644654.0,312409.0,161.97244556
2017-10-22,6020.37168333,1196792694100.0,1.04007875163,12037733.1808,9102411.7897,40.1079314594,2040.89542484,606416.0,312257.0,167.76730117
2017-10-23,5983.18455,1196792694100.0,1.00528622527,14108349.1689,10827705.5276,50.2925125854,1588.63186813,573796.0,289131.0,155.33193023
2017-10-24,5876.07986667,1196792694100.0,0.972171251462,13224117.7399,10173283.765,43.186189261,1848.51461988,640545.0,316096.0,185.64433949
2017-10-25,5505.82776667,1196792694100.0,1.04101164072,12165126.4504,9935312.2149,36.2693045501,2079.16167665,716443.0,347220.0,199.79056912
2017-10-26,5669.62253333,1196792694100.0,0.969675556757,13473857.9505,11006184.1902,44.1194898659,1704.94594595,636240.0,315415.0,141.97537543
2017-10-27,5893.13841667,1233777273050.0,0.732356488889,13483500.6973,12999790.287,52.3777740046,1476.81666667,555497.0,265827.0,112.65051758
2017-10-28,5772.50498333,1452839779140.0,1.03194846154,8162322.04643,7510989.94359,34.3194964635,2372.03846154,552374.0,246692.0,166.66745997
2017-10-29,5776.69695,1452839779140.0,1.00780690588,6888711.11288,6138789.85775,34.5246617621,2436.07058824,440621.0,207066.0,175.03828084
2017-10-30,6155.43402,1452839779140.0,1.0180084026,13055675.5564,11122042.8011,40.6128197665,2168.99350649,666706.0,334025.0,278.85712501
2017-10-31,6105.87422,1452839779140.0,1.02850913605,12373554.1068,10616495.401,40.5882022845,2150.18367347,672642.0,316077.0,263.59097424
2017-11-01,6388.64516667,1452839779140.0,1.03699717391,12093705.3005,9966505.88669,45.0462384159,2011.12318841,611373.0,277535.0,231.89499927
2017-11-02,6665.30668333,1452839779140.0,1.04328530275,10194586.5722,7872095.22934,43.6010061531,2218.23853211,733878.0,241788.0,219.15266455
2017-11-03,7068.0201,1452839779140.0,1.03739566,14715617.8482,10833158.5725,44.555529863,2276.49333333,704944.0,341474.0,277.59079476
2017-11-04,7197.72006,1452839779140.0,1.04660597479,12261316.1222,8594305.80084,45.6154608472,2332.75630252,670928.0,277598.0,271.77385265
2017-11-05,7437.54331667,1452839779140.0,1.02824800769,13655329.5294,9388737.42949,48.0017223703,2262.46923077,588058.0,294121.0,273.249729
2017-11-06,7377.01236667,1452839779140.0,1.04266716312,13953618.8916,10183169.0581,57.443343602,1785.30496454,555458.0,251728.0,197.6563993
2017-11-07,6989.07166667,1452839779140.0,1.04455337594,12842419.1875,9605400.60094,49.068809738,2037.81203008,608650.0,271029.0,240.33789733
2017-11-08,7092.12723333,1452839779140.0,1.02638008333,15347363.3329,11266484.9154,47.4193365384,2151.51282051,714349.0,335636.0,294.12731396
2017-11-09,7415.87825,1452839779140.0,1.02683100694,15069064.604,10399832.2296,51.833129884,2092.68055556,646100.0,301346.0,306.25172521
2017-11-10,7158.03706,1452839779140.0,1.02479402614,15722628.4023,11049821.7439,47.6913715636,2230.59477124,727945.0,341281.0,361.32993999
2017-11-11,6719.39785,1423367213140.0,1.05001306667,11846298.4095,8139094.74496,45.0021982947,2264.54166667,619943.0,271745.0,319.97295719
2017-11-12,6362.85103333,1364422081120.0,1.058251325,8125360.76957,5426063.16331,43.0564207214,2432.925,455431.0,194634.0,317.05792683
2017-11-13,5716.30158333,1364422081120.0,1.0531139875,8791671.83517,5426063.16331,48.6776885044,2324.575,467890.0,185966.0,583.61046709
2017-11-14,6550.22753333,1364422081120.0,1.0417878,16126660.1871,9495610.53579,53.651180449,2209.27857143,694828.0,309299.0,783.38626441
2017-11-15,6635.41263333,1364422081120.0,1.02741146094,14299314.2248,8681701.06129,54.0378148945,2124.9609375,604054.0,271995.0,615.08687921
2017-11-16,7301.42992,1364422081120.0,1.04591063158,17742474.7056,10309520.0103,56.8051093932,2117.02631579,709142.0,321788.0,603.50996198
2017-11-17,7815.0307,1364422081120.0,1.02278934868,18216836.5617,10309520.0103,60.4927492189,2042.07894737,677301.0,310396.0,502.64025918
2017-11-18,7786.88436667,1364422081120.0,1.03452857485,18692415.9222,11326906.8534,63.2024895497,1836.02994012,684253.0,306617.0,401.16643265
2017-11-19,7817.14038333,1364422081120.0,1.04777965441,15016726.6764,9224307.37762,57.428984045,1991.72058824,614839.0,270874.0,289.98839235
2017-11-20,8007.65406667,1364422081120.0,1.042986825,17376609.3247,10852126.3266,67.949445681,1655.34375,603429.0,264855.0,247.44354414
2017-11-21,8255.59681667,1364422081120.0,1.01868253714,20065228.0629,11869513.1697,61.7939091402,1921.16571429,734768.0,336204.0,329.01817427
2017-11-22,8059.8,1364422081120.0,1.05589415607,19226652.9,11733861.5907,53.7071652192,2145.03468208,753813.0,371091.0,310.29655182
2017-11-23,8268.035,1364422081120.0,1.06542703252,13902700.8525,8342572.11359,56.1419268246,2087.06504065,673818.0,256709.0,205.61524966
2017-11-24,8148.95,1364422081120.0,1.05689426115,17540614.875,10648648.958,51.5585426977,2243.3566879,747161.0,352207.0,265.91956914
2017-11-25,8250.97833333,1361966821650.0,1.04861197315,16712356.6142,9977010.84138,56.5664763328,2051.91275168,698358.0,305735.0,233.53648718
2017-11-26,8707.40726667,1347001430560.0,1.04786010256,18041747.8565,10445729.4715,55.4902574297,2158.26282051,697525.0,336689.0,195.63976527
2017-11-27,9284.1438,1347001430560.0,1.04222337255,18860738.1297,10244850.0586,59.2436180881,2154.75163399,712606.0,329677.0,191.22207725
2017-11-28,9718.29505,1347001430560.0,1.04739664706,22128557.8289,11383166.7318,60.5126450816,2230.91764706,829650.0,379256.0,236.5030831
2017-11-29,9952.50882,1347001430560.0,1.06280574359,21029651.1367,10445729.4715,59.6978909293,2346.00641026,816744.0,365977.0,245.23091351
2017-11-30,9879.32833333,1347001430560.0,1.06440900578,23310275.2025,11584046.1447,60.8856418439,2301.0982659,903004.0,398090.0,290.90212855
2017-12-01,10147.372,1347001430560.0,1.06830241317,22988871.266,11182287.3189,62.2520954032,2301.71257485,851419.0,384386.0,270.63114407
2017-12-02,10883.912,1347001430560.0,1.06808466667,26605722.884,12253644.1877,66.8086835324,2256.32786885,869274.0,412908.0,247.0519056
2017-12-03,11071.3683333,1347001430560.0,1.03629842236,23388265.6042,10780528.493,74.7285593446,2027.04347826,683882.0,326354.0,190.29585342
2017-12-04,11332.622,1347001430560.0,1.04737503977,26076363.222,11784925.5576,76.6365703542,2005.93181818,762992.0,353044.0,187.45114274
2017-12-05,11584.83,1347001430560.0,1.06830039779,27786214.755,12119724.5791,71.9521984489,2213.73480663,885109.0,400686.0,226.11990963
2017-12-06,11878.4333333,1347001430560.0,1.05865853371,28080616.4,11918845.1662,71.5758474159,2279.26404494,891235.0,405709.0,219.679754
2017-12-07,13540.98,1407975304730.0,1.0590462234,34001400.78,14867776.0589,79.5867241545,2359.50531915,978251.0,443587.0,257.16995428
2017-12-08,16501.9716667,1590896927260.0,1.04531511258,35850533.4458,11941671.1962,99.6769288126,2465.86092715,869098.0,372345.0,361.57706839
2017-12-09,16007.4366667,1590896927260.0,1.05135289103,40290718.09,12337090.7723,107.720093472,2468.53846154,902011.0,385092.0,641.42966479
2017-12-10,15142.8341521,1590896927260.0,1.05126628736,40234510.3422,13760601.246,102.932804102,2318.38505747,877574.0,403399.0,567.08842445
2017-12-11,14869.805,1590896927260.0,1.05645892683,36118756.345,12969762.0939,109.234849556,2081.82926829,739391.0,341420.0,458.10029691
2017-12-12,16762.1166667,1590896927260.0,1.06044797076,42517108.925,13523349.5004,119.19715208,2155.54385965,867654.0,368598.0,483.63865068
2017-12-13,17276.3933333,1590896927260.0,1.06131315385,41532449.5733,12337090.7723,115.242228079,2390.87820513,867771.0,372977.0,537.94407913
2017-12-14,16808.3666667,1590896927260.0,1.05706467204,47718952.9667,14709608.2285,115.965966143,2282.6827957,958476.0,424579.0,604.2979452
2017-12-15,16678.892,1590896927260.0,1.04183730811,47709970.566,14630524.3133,100.52356502,2652.12972973,1072861.0,490644.0,644.60794431
2017-12-16,17771.9,1590896927260.0,1.05793876923,46748982.95,13365181.67,118.509879312,2400.44970414,942513.0,405676.0,592.70393429
2017-12-17,19498.6833333,1590896927260.0,1.05658370175,50569835.225,13523349.5004,143.019791462,2129.95321637,819304.0,364222.0,534.01138337
2017-12-18,19289.785,1590896927260.0,1.04107442162,53191582.1375,14630524.3133,140.175358475,2118.43243243,877464.0,391910.0,535.43867532
2017-12-19,18961.8566667,1718045833480.0,1.04203505495,52600190.3933,16946489.2357,137.660691061,2166.14835165,922523.0,394239.0,587.12548366
2017-12-20,17737.1116667,1873105475220.0,1.0601594,41629001.0817,13035760.9505,113.021630769,2704.44285714,887697.0,378622.0,662.59550536
2017-12-21,16026.2716667,1873105475220.0,1.07280013971,40786861.3917,12663310.6376,113.03450863,2722.625,853863.0,370277.0,911.59174277
2017-12-22,16047.51,1873105475220.0,1.03869209091,43552942.14,12290860.3248,132.919815946,2541.53030303,840739.0,335482.0,1128.76167038
2017-12-23,15190.945,1873105475220.0,1.06231906452,51049170.6725,14432449.6238,137.022384454,2455.79354839,890731.0,380648.0,1495.94647734
2017-12-24,15360.2616667,1873105475220.0,1.06003796403,41833672.6492,12942648.3723,139.698417703,2217.34532374,729637.0,308211.0,1065.61559484
2017-12-25,13949.175,1873105475220.0,1.06414286184,37634874.15,14153111.8891,138.787679677,1838.96710526,652209.0,279523.0,881.12136284
2017-12-26,14119.0283333,1873105475220.0,1.05074595556,32706729.1342,12570198.0594,146.595142312,1695.74814815,565074.0,228926.0,689.39441204
2017-12-27,15999.0483333,1873105475220.0,1.05031311972,38893686.4983,13221986.107,161.686070685,1742.53521127,605853.0,247440.0,725.62381816
2017-12-28,15589.3216667,1873105475220.0,1.06759478846,41529952.92,14525562.202,138.58297579,1972.06410256,749191.0,307642.0,784.81712352
2017-12-29,14380.5816667,1873105475220.0,1.08320304027,37008426.9192,13873774.1545,124.84578683,2047.33557047,741488.0,305053.0,785.83389168
2017-12-30,14640.14,1873105475220.0,1.04775371515,40531227.59,15363575.406,117.853617301,2144.38787879,838925.0,353824.0,785.79504963
2017-12-31,13215.574,1873105475220.0,1.03688201361,33640243.617,13687548.998,100.383793998,2342.9047619,815099.0,344407.0,778.5711097
2018-01-01,14165.575,1873105475220.0,1.03705696933,35435185.8625,15177350.2495,125.970638362,1781.73006135,678712.0,290422.0,545.14452622
2018-01-02,13812.1866667,1922580604980.0,1.0433825,32334328.9867,14975580.9597,138.227163984,1549.72435897,593282.0,241757.0,469.41303646
2018-01-03,15005.8566667,1931136454490.0,1.04136759649,40553327.6417,16415540.6674,122.635624411,1994.03508772,850801.0,340980.0,649.16497626
2018-01-04,15053.2616667,1931136454490.0,1.06551321019,39612658.0758,15071578.2735,103.108718763,2522.05732484,937530.0,395963.0,749.68547259
2018-01-05,15199.355,1931136454490.0,1.06583270238,42527795.29,16127548.7258,102.933855744,2529.80952381,1054711.0,425008.0,778.26109477
2018-01-06,17174.12,1931136454490.0,1.0676357972,41569957.46,13727615.8797,124.724362108,2396.55244755,888402.0,342707.0,701.35602085
2018-01-07,17319.198,1931136454490.0,1.05460916071,46900388.184,16127548.7258,134.871173939,2135.99404762,889098.0,358847.0,694.47790564
2018-01-08,16651.4716667,1931136454490.0,1.04773831481,43826673.4267,15551564.8428,122.61171089,2272.75925926,910004.0,368187.0,686.11400249
2018-01-09,15265.9066667,1931136454490.0,1.05064833735,41050023.0267,15935554.0981,122.310547621,2082.36144578,895996.0,345672.0,694.5264055
2018-01-10,14714.2533333,1931136454490.0,1.05459934756,39993340.56,15743559.4704,114.458777239,2196.73780488,919149.0,360265.0,752.4182028
2018-01-11,15126.3983333,1931136454490.0,1.0581949759,41068171.475,15935554.0981,121.715780176,2092.72891566,876989.0,347393.0,720.32570087
2018-01-12,13296.794,1931136454490.0,1.05711745596,40136372.689,18527481.5719,122.358755399,1751.08290155,822010.0,337959.0,697.44083354
2018-01-13,13912.882,1931136454490.0,1.05466875843,38260425.5,17087521.8643,131.790878011,1685.90449438,747265.0,300091.0,617.63579417
2018-01-14,14499.7733333,2134254177770.0,1.0146375906,33603224.7,16501289.1138,130.46256497,1783.45637584,652049.0,265735.0,528.46632102
2018-01-15,13852.92,2227847638500.0,1.05065776774,32575141.38,17165770.5546,143.14838012,1516.41935484,592041.0,235045.0,491.32446483
2018-01-16,14012.196,2227847638500.0,1.05933004667,32326136.172,16612036.0206,122.14154345,1824.15333333,670839.0,273623.0,510.11761779
2018-01-17,11180.9983333,2227847638500.0,1.05005422013,28025172.3225,17608758.1818,95.4883380134,1910.22012579,737398.0,303725.0,606.38246009
2018-01-18,11116.9466667,2227847638500.0,1.06221141317,29865677.22,18494733.4362,97.2592164117,1890.84431138,768381.0,315771.0,675.09668652
2018-01-19,11345.4233333,2227847638500.0,1.05084887283,31046750.9517,19159214.877,103.353070594,1788.98843931,744189.0,309495.0,656.89753535
2018-01-20,11422.44,2227847638500.0,1.04835652121,28241982.9,18273239.6226,119.747628347,1476.47878788,578406.0,243619.0,491.48999429
2018-01-21,12950.7933333,2227847638500.0,1.10656858989,33309440.4533,19712949.4111,142.872217954,1351.74719101,559711.0,240611.0,429.4031975
2018-01-22,11505.228,2227847638500.0,1.07749285561,29815798.362,20709671.5723,143.046333665,1153.05882353,522861.0,215622.0,343.36269629
2018-01-23,10544.5933333,2227847638500.0,1.0810381018,24447639.6433,18494733.4362,103.148287885,1470.43113772,574420.0,245562.0,314.61253947
2018-01-24,11223.064,2227847638500.0,1.07034465537,27086864.964,19602202.5043,103.113799179,1536.36158192,547568.0,271936.0,285.95800518
2018-01-25,11282.2583333,2227847638500.0,1.06999395455,27021008.7083,19491455.5975,111.88855306,1422.85795455,576212.0,250423.0,283.49809897
2018-01-26,11214.44,2460585023620.0,1.11032681013,23853113.88,20445148.5648,104.088588057,1497.34177215,539581.0,236580.0,220.85446644
2018-01-27,10969.815,2603077300220.0,1.04262729677,22680092.5125,20056949.5414,106.814229776,1422.31612903,514621.0,220459.0,209.13221596
2018-01-28,11524.7766667,2603077300220.0,1.03854792994,23654604.1083,20315748.8903,126.855696285,1232.98089172,541699.0,193578.0,168.25469362
2018-01-29,11765.71,2603077300220.0,1.03100884177,24143236.92,20445148.5648,117.430262326,1350.92405063,492738.0,213446.0,155.34485572
2018-01-30,11212.655,2603077300220.0,1.01817389189,21651636.805,19151151.8202,96.3823516548,1568.75675676,532630.0,232176.0,145.75112922
2018-01-31,10184.0616667,2603077300220.0,0.987508670659,22124873.9708,21609745.6349,96.7492488422,1416.82035928,531440.0,236609.0,160.30090386
2018-02-01,10125.0133333,2603077300220.0,1.04283131624,15840583.36,15139761.9119,80.5291483331,1745.94871795,481100.0,204276.0,162.20623626
2018-02-02,9083.25833333,2603077300220.0,1.053963175,19329173.7333,20703947.9137,78.0496466236,1610.4,591550.0,257664.0,214.02754492
2018-02-03,8901.90166667,2603077300220.0,1.02247852381,20349747.21,21739145.3094,89.5919015497,1404.27380952,551198.0,235918.0,274.36258243
2018-02-04,9076.67833333,2603077300220.0,0.996566860759,18561807.1917,20445148.5648,98.8247574754,1233.48734177,436196.0,194891.0,146.92776937
2018-02-05,8400.64833333,2603077300220.0,0.990487949438,19061071.0683,23033142.054,112.999677444,975.769662921,396694.0,173687.0,111.31669812
2018-02-06,6838.81666667,2603077300220.0,1.10273347027,16457612.3083,23938939.7752,78.5861151388,1169.52972973,486553.0,216363.0,173.7675019
2018-02-07,7685.63333333,2607870187290.0,1.06752445882,17000620.9333,24293141.3193,72.073118594,1436.0,589896.0,244120.0,164.26998571
2018-02-08,8099.95833333,2874674234420.0,1.07172239007,14762174.0625,20149017.2119,71.4802720054,1515.73758865,489402.0,213719.0,123.52109098
2018-02-09,8240.53666667,2874674234420.0,1.04830522901,13782297.575,18720008.899,82.0532315801,1322.81679389,398607.0,173289.0,87.98500449
2018-02-10,8535.51666667,2874674234420.0,1.07619254815,14685356.425,19291612.2242,85.2238778484,1317.48148148,462086.0,177860.0,88.36425123
2018-02-11,8319.87656618,2874674234420.0,1.03479242657,15154655.1653,20434818.8745,85.8746321773,1271.20979021,421547.0,181783.0,88.79565618
2018-02-12,8343.455,2874674234420.0,1.00691915232,15831705.8625,21578025.5248,110.491753345,974.887417219,368624.0,147208.0,61.96458348
2018-02-13,8811.34333333,2874674234420.0,1.04129159036,18398084.88,23721537.9942,101.11420282,1126.01204819,437380.0,186918.0,69.96971094
2018-02-14,8597.7675,2874674234420.0,1.03295615854,17728596.585,23435736.3316,99.5442238683,1115.75609756,414749.0,182984.0,68.57325292
2018-02-15,9334.63333333,2874674234420.0,1.0158348324,20951584.5167,25579248.8009,109.36631766,1097.30167598,450367.0,196417.0,63.75846926
2018-02-16,9977.154,2874674234420.0,1.06389496183,16527155.601,18720008.899,85.6628785111,1512.84732824,475029.0,198183.0,64.08005499
2018-02-17,10127.1616667,2874674234420.0,0.989634394904,19925190.5792,22435430.5125,109.005817627,1195.78343949,422415.0,187738.0,58.25713445
2018-02-18,10841.9916667,2874674234420.0,0.973017181208,20236577.4458,21292223.8622,119.228204567,1166.36912752,401860.0,173789.0,48.63875388
2018-02-19,10503.2983333,2874674234420.0,0.97276667284,21269179.125,23149934.669,136.28922928,984.537037037,378869.0,159495.0,44.58328081
2018-02-20,11110.965,2874674234420.0,1.00658407407,22566369.915,23149934.669,123.102480023,1156.58641975,436341.0,187367.0,50.9081119
2018-02-21,11390.3916667,2967853337740.0,1.01084026241,20189469.2292,21079198.6661,104.157082139,1407.4822695,455116.0,198455.0,52.23072575
2018-02-22,10532.7916667,3007383866430.0,0.985094627219,22261055.1875,25265138.8267,110.521017953,1214.20710059,459675.0,205201.0,40.68256761
2018-02-23,9931.07166667,3007383866430.0,0.918956355705,18506552.0508,22275181.5691,102.982789351,1229.76510067,499533.0,183235.0,37.60222865
2018-02-24,10162.1166667,3007383866430.0,1.00629297297,19145427.8,22125683.7062,105.57302443,1251.30405405,424502.0,185193.0,73.94810594
2018-02-25,9697.956,3007383866430.0,1.02789404138,18033349.182,21677190.1176,119.776833549,1065.75172414,355221.0,154534.0,96.10766905
2018-02-26,9696.59333333,3007383866430.0,0.710161315789,20726468.25,25564134.5525,145.844182848,847.187134503,355805.0,144869.0,41.44060303
2018-02-27,10348.6033333,3007383866430.0,0.982314460993,18260110.5817,21079198.6661,100.375489341,1322.5106383,435989.0,186474.0,46.19035139
2018-02-28,10763.8833333,3007383866430.0,1.01619215,21592349.9667,23919658.0608,100.498286245,1372.65,494787.0,219624.0,50.54578675
2018-03-01,10370.165,3007383866430.0,1.0542164,20144045.5125,23172168.7464,108.994016046,1220.79354839,469400.0,189223.0,51.29908837
2018-03-02,11009.3816667,3007383866430.0,1.06824052121,22728868.4508,24667147.3752,99.5959308619,1416.63030303,514904.0,233744.0,52.05574602
2018-03-03,11055.815,3007383866430.0,0.861064474359,21569895.065,23321666.6093,112.897918813,1250.46794872,524246.0,195073.0,42.01376982
2018-03-04,11326.9483333,3007383866430.0,0.976833516667,25485633.75,26909615.3184,146.396238591,983.466666667,416966.0,177024.0,37.96379904
2018-03-05,11430.1816667,3007383866430.0,1.00285364189,21145836.0833,22125683.7062,134.358251308,1082.64189189,383191.0,160231.0,33.46586197
2018-03-06,11595.54,3233581400370.0,1.01606051678,21689457.57,24372959.7309,109.776003803,1351.93288591,457316.0,201438.0,44.53138052
2018-03-07,10763.1983333,3290605988760.0,1.02220948718,20998999.9483,25517998.1076,103.822317688,1320.61538462,453773.0,206016.0,37.24003205
2018-03-08,10118.058,3290605988760.0,1.02232191083,19856688.825,25681575.0185,94.4451240732,1362.91719745,474916.0,213978.0,34.8377064
2018-03-09,9429.11166667,3290605988760.0,1.01942307407,19122238.46,26499459.5732,98.9192550905,1212.48148148,439933.0,196422.0,35.63080068
2018-03-10,9089.27833333,3290605988760.0,1.03122834247,16597022.2367,23882228.9981,85.2995126577,1357.39726027,487166.0,198180.0,34.8459414
2018-03-11,8746.002,3290605988760.0,1.01314555714,15401709.522,22900767.5324,100.22360393,1115.91428571,354482.0,156228.0,40.27322368
2018-03-12,9761.39666667,3290605988760.0,1.01315076471,18756523.695,25027267.3747,126.291215723,986.169934641,349040.0,150884.0,39.61038377
2018-03-13,9182.84333333,3290605988760.0,0.947042919255,18489655.0517,26335882.6623,99.726117028,1170.14906832,426764.0,188394.0,33.46783473
2018-03-14,9154.7,3290605988760.0,0.892580943038,18172079.5,25845151.9294,95.0137948436,1241.39240506,419994.0,196140.0,60.67628875
2018-03-15,8151.53166667,3290605988760.0,0.7446366875,14672757.0,23555075.1762,78.3842962335,1326.68055556,418368.0,191042.0,37.04036657
2018-03-16,8358.12166667,3290605988760.0,0.770433131944,15044619.0,23555075.1762,74.4517707402,1431.84722222,459149.0,206186.0,36.64624829
2018-03-17,8530.402,3290605988760.0,0.683671737179,16634283.9,25517998.1076,90.3161607681,1198.58333333,457060.0,186979.0,29.65177072
2018-03-18,7993.67464364,3290605988760.0,0.515427899329,14888219.0238,24372959.7309,97.4795869727,1036.88590604,352698.0,154496.0,21.51541723
2018-03-19,8171.415,3381698122500.0,0.695280423841,15423545.8125,25990711.2964,95.0757706093,1088.74834437,382257.0,164401.0,25.33293823
2018-03-20,8412.03333333,3462542391190.0,0.678044703226,16306726.6167,26679206.9599,86.4481560258,1235.66451613,421647.0,191528.0,30.78064883
2018-03-21,8986.94833333,3462542391190.0,0.793882708661,14275767.4275,21859737.3155,74.5449184568,1536.75590551,423962.0,195168.0,31.3790795
2018-03-22,8947.75333333,3462542391190.0,0.670269184211,17009679.0867,26162835.2123,88.6768927038,1281.88157895,424455.0,194846.0,31.0252744
2018-03-23,8690.40833333,3462542391190.0,0.79781906993,15534104.8958,24613719.9694,85.1844061886,1295.01398601,418187.0,185187.0,27.7247885
2018-03-24,8686.82666667,3462542391190.0,0.830547676692,14450536.16,22892480.8107,81.5821841555,1352.01503759,430896.0,179818.0,26.25767336
2018-03-25,8662.37833333,3462542391190.0,0.596552,16891637.75,26851330.8757,108.730667203,1006.96794872,360666.0,157087.0,21.76498898
2018-03-26,8617.29666667,3462542391190.0,0.568772859259,14541688.125,23236728.6425,108.786823393,1002.02962963,318932.0,135274.0,20.23147507
2018-03-27,8197.54833333,3462542391190.0,0.71241346,15370403.125,25818587.3805,83.0003434722,1252.33333333,416731.0,187850.0,26.98506764
2018-03-28,7876.195,3462542391190.0,0.763199125,14964770.5,26162835.2123,81.1559983939,1230.69078947,414090.0,187065.0,27.51028124
2018-03-29,7960.38,3462542391190.0,0.724552822222,13433141.25,23236728.6425,76.7510805161,1314.97037037,395195.0,177521.0,24.09273355
2018-03-30,7172.28,3462542391190.0,0.679723552632,13627332.0,26162835.2123,71.8380281207,1265.86184211,428777.0,192411.0,27.20122872
2018-03-31,6882.53166667,3462542391190.0,0.625428123457,13937126.625,27884074.371,75.9086413754,1147.77777778,449629.0,185940.0,25.7646693
2018-04-01,6935.48,3462542391190.0,0.676326476563,11096768.0,22031861.2314,75.6036935747,1161.0703125,332752.0,148617.0,20.07447617
2018-04-02,6794.105,3494288842680.0,0.453174049383,13758062.625,28274794.2168,102.733470467,834.12962963,316428.0,135129.0,18.28180544
2018-04-03,7035.84833333,3511060552900.0,0.566611865385,13719904.25,27227579.6162,82.4746311538,1078.06410256,377673.0,168178.0,21.39248333
2018-04-04,7410.435,3511060552900.0,0.675785785276,15098761.3125,28449329.9836,76.8402231346,1220.36196319,435410.0,198919.0,25.12929851
2018-04-05,6787.76166667,3511060552900.0,0.723346340136,12472512.0625,25656757.7153,68.068372605,1263.33333333,432977.0,185710.0,24.81899369
2018-04-06,6826.51,3511060552900.0,0.646244717949,13311694.5,27227579.6162,74.127166694,1165.58974359,398397.0,181832.0,24.46293557
2018-04-07,6603.87666667,3511060552900.0,0.824647615942,11431310.51,24085935.8143,67.2091819025,1252.81884058,471570.0,172889.0,34.53138383
2018-04-08,6927.688,3511060552900.0,0.538825088889,15587298.0,31416438.0187,102.014968837,859.105555556,331188.0,154639.0,27.16559493
2018-04-09,7017.65666667,3511060552900.0,0.431451763975,14130051.6983,28100258.4501,103.010261217,860.465838509,311299.0,138535.0,21.01734283
2018-04-10,6699.27333333,3511060552900.0,0.73848777551,12309914.75,25656757.7153,70.5705032533,1201.10884354,384889.0,176563.0,22.42407623
2018-04-11,6787.57166667,3511060552900.0,0.68310445122,13914521.9167,28623865.7504,75.4797508914,1136.67682927,414048.0,186415.0,22.98846383
2018-04-12,6926.26666667,3511060552900.0,0.638290515528,13939111.6667,28100258.4501,76.9269443208,1138.1863354,399072.0,183248.0,22.75353142
2018-04-13,7847.845,3511060552900.0,0.825766454545,15107101.625,26878508.0827,72.9676352851,1369.34415584,442157.0,210879.0,35.70920887
2018-04-14,7895.40833333,3511060552900.0,0.72275949697,16284279.6875,28798401.5171,76.2667099755,1316.86060606,503405.0,217282.0,36.36336175
2018-04-15,8036.51105141,3796188328000.0,0.798910270073,13762525.1755,26146926.5195,86.2160724992,1181.33576642,363642.0,161843.0,23.75939568
2018-04-16,8340.74833333,3839316899030.0,0.847521674847,16994274.7292,31109116.9538,98.8157093679,1067.67484663,408544.0,174031.0,24.30501194
